date,Ticker,Avg. Sentiment,% Positive,% Negative,% Neutral,Sentiment Volatility,sum_positive,sum_negative,sum_neutral,total_tweets,daily_change_pct
2015-05-23,GOOG,0.07920792079,9.900990099,1.98019802,88.11881188,0.3360217684,30,6,267,303,-0.4423881587
2015-05-23,GOOGL,0.01986754967,2.649006623,0.6622516556,96.68874172,0.1814827329,4,1,146,151,-0.4112713493
2015-05-23,MSFT,0.2465753425,30.1369863,5.479452055,64.38356164,0.5472360327,22,4,47,73,-1.09658372
2015-05-23,TSLA,0.01904761905,4.761904762,2.857142857,92.38095238,0.2766889527,5,3,97,105,0.8590505659
2015-05-24,AAPL,0.2320261438,25.49019608,2.287581699,72.22222222,0.4739998748,78,7,221,306,0.8752568689
2015-05-24,AMZN,0.1447368421,19.73684211,5.263157895,75,0.4817730411,15,4,57,76,-0.9267196441
2015-05-24,GOOG,0.1575342466,19.8630137,4.109589041,76.02739726,0.4651785888,29,6,111,146,-0.4423881587
2015-05-24,GOOGL,0.1666666667,20.83333333,4.166666667,75,0.4815434123,5,1,18,24,-0.4112713493
2015-05-24,MSFT,0.1454545455,18.18181818,3.636363636,78.18181818,0.4479658477,10,2,43,55,-1.09658372
2015-05-24,TSLA,0.1463414634,17.07317073,2.43902439,80.48780488,0.4219582687,7,1,33,41,0.8590505659
2015-05-25,AAPL,0.08888888889,10.79365079,1.904761905,87.3015873,0.3453580944,68,12,550,630,0.8752568689
2015-05-25,AMZN,0.05109489051,7.299270073,2.189781022,90.51094891,0.3043317999,20,6,248,274,-0.9267196441
2015-05-25,GOOG,0.0787037037,10.64814815,2.777777778,86.57407407,0.3582765982,46,12,374,432,-0.4423881587
2015-05-25,GOOGL,0.02366863905,2.366863905,0,97.63313609,0.1524663398,4,0,165,169,-0.4112713493
2015-05-25,MSFT,0.1171171171,18.01801802,6.306306306,75.67567568,0.4812623314,20,7,84,111,-1.09658372
2015-05-25,TSLA,0.0632183908,8.620689655,2.298850575,89.08045977,0.3252797613,15,4,155,174,0.8590505659
2015-05-26,AAPL,0.2329579135,30.70539419,7.409602845,61.88500296,0.5719042405,518,125,1044,1687,-2.203108496
2015-05-26,AMZN,0.01176470588,4,2.823529412,93.17647059,0.2612613475,17,12,396,425,-0.5051095573
2015-05-26,GOOG,-0.2704081633,2.891156463,29.93197279,67.17687075,0.5055149045,17,176,395,588,-1.442298791
2015-05-26,GOOGL,0.03610108303,4.332129964,0.7220216606,94.94584838,0.2222985097,12,2,263,277,-1.321863954
2015-05-26,MSFT,-0.05376344086,21.72043011,27.09677419,51.1827957,0.6973717809,101,126,238,465,-0.6609808102
2015-05-26,TSLA,0.04240282686,6.360424028,2.120141343,91.51943463,0.2886208713,18,6,259,283,-0.1110079522
2015-05-27,AAPL,0.08514056225,14.77911647,6.265060241,78.95582329,0.4509503188,184,78,983,1245,1.866995834
2015-05-27,AMZN,0.09027777778,11.11111111,2.083333333,86.80555556,0.3524566733,32,6,250,288,1.398453475
2015-05-27,GOOG,0.1028225806,14.91935484,4.637096774,80.44354839,0.4305412342,74,23,399,496,1.403291253
2015-05-27,GOOGL,0.08053691275,9.731543624,1.677852349,88.59060403,0.3285880112,29,5,264,298,1.290228257
2015-05-27,MSFT,0.3025641026,34.35897436,4.102564103,61.53846154,0.5427531855,67,8,120,195,2.189311011
2015-05-27,TSLA,0.1066176471,12.13235294,1.470588235,86.39705882,0.3537260194,33,4,235,272,-0.01010284698
2015-05-28,AAPL,0.08639863131,13.60136869,4.96150556,81.43712575,0.4222754512,159,58,952,1169,-0.1969100273
2015-05-28,AMZN,0.05398457584,8.483290488,3.084832905,88.43187661,0.3362402948,33,12,344,389,-1.12419452
2015-05-28,GOOG,0.09496124031,12.20930233,2.713178295,85.07751938,0.3748058377,63,14,439,516,-0.001852572297
2015-05-28,GOOGL,0.09478672986,10.90047393,1.421800948,87.67772512,0.3383926334,46,6,370,422,-0.01262967975
2015-05-28,MSFT,0.1971830986,21.83098592,2.112676056,76.05633803,0.4494194304,31,3,108,142,-0.3360638521
2015-05-28,TSLA,0.06650246305,9.359605911,2.709359606,87.93103448,0.3414002882,38,11,357,406,1.624701936
2015-05-29,AAPL,0.03428571429,8.571428571,5.142857143,86.28571429,0.3697955766,15,9,151,175,-1.138260738
2015-05-29,AMZN,0.08450704225,12.11267606,3.661971831,84.22535211,0.3886263973,43,13,299,355,0.6235787796
2015-05-29,GOOG,0.06315789474,11.05263158,4.736842105,84.21052632,0.3933448025,21,9,160,190,-1.420949276
2015-05-29,GOOGL,0.04117647059,5.882352941,1.764705882,92.35294118,0.2738533585,20,6,314,340,-1.598758526
2015-05-29,MSFT,0.08695652174,14.49275362,5.797101449,79.71014493,0.4435796799,20,8,110,138,-1.24341412
2015-05-29,TSLA,0.03485254692,6.702412869,3.217158177,90.08042895,0.3134396277,25,12,336,373,-0.258500696
2015-05-30,AAPL,0.1177419355,13.5483871,1.774193548,84.67741935,0.3736144867,84,11,525,620,-1.138260738
2015-05-30,AMZN,0.09556313993,9.556313993,0,90.44368601,0.2944941802,28,0,265,293,0.6235787796
2015-05-30,GOOG,0.1033333333,12.33333333,2,85.66666667,0.3648276574,37,6,257,300,-1.420949276
2015-05-30,GOOGL,0.03092783505,3.608247423,0.5154639175,95.87628866,0.2012195073,7,1,186,194,-1.598758526
2015-05-30,MSFT,0.247706422,25.68807339,0.9174311927,73.39449541,0.4545238311,28,1,80,109,-1.24341412
2015-05-30,TSLA,0.08333333333,9.583333333,1.25,89.16666667,0.3190816669,23,3,214,240,-0.258500696
2015-05-31,AAPL,0.07692307692,9.615384615,1.923076923,88.46153846,0.3311240943,60,12,552,624,-1.138260738
2015-05-31,AMZN,0.1223628692,12.65822785,0.4219409283,86.91983122,0.3410569116,30,1,206,237,0.6235787796
2015-05-31,GOOG,0.1324503311,15.56291391,2.317880795,82.1192053,0.4022444785,47,7,248,302,-1.420949276
2015-05-31,GOOGL,0.075,8,0.5,91.5,0.2824426833,16,1,183,200,-1.598758526
2015-05-31,MSFT,0.414893617,42.55319149,1.063829787,56.38297872,0.5165971053,40,1,53,94,-1.24341412
2015-05-31,TSLA,0.08606557377,11.06557377,2.459016393,86.47540984,0.3582802025,27,6,211,244,-0.258500696
2015-06-01,AAPL,0.09463414634,13.36585366,3.902439024,82.73170732,0.4048298348,137,40,848,1025,0.1995701566
2015-06-01,AMZN,0.0989010989,10.71428571,0.8241758242,88.46153846,0.3254137457,39,3,322,364,0.3937283042
2015-06-01,GOOG,0.1022222222,12,1.777777778,86.22222222,0.3572281865,54,8,388,450,0.3533104057
2015-06-01,GOOGL,0.05349794239,7.407407407,2.057613169,90.53497942,0.3035909516,18,5,220,243,0.7133426245
2015-06-01,MSFT,0.03137254902,10.58823529,7.450980392,81.96078431,0.4243986928,27,19,209,255,0.7895860009
2015-06-01,TSLA,0.0635451505,8.695652174,2.341137124,88.9632107,0.326629329,26,7,266,299,-0.538277512
2015-06-02,AAPL,0.05623242737,12.55857545,6.935332709,80.50609185,0.4381288612,134,74,859,1067,-0.444308258
2015-06-02,AMZN,0.06983240223,9.776536313,2.793296089,87.4301676,0.3480807319,35,10,313,358,0.01624431449
2015-06-02,GOOG,0.05299539171,9.447004608,4.147465438,86.40552995,0.3652994153,41,18,375,434,0.9719283133
2015-06-02,GOOGL,0.06017191977,8.309455587,2.29226361,89.3982808,0.3204540138,29,8,312,349,0.8630578467
2015-06-02,MSFT,0.1255060729,17.81376518,5.263157895,76.92307692,0.4646412715,44,13,190,247,-0.6563624815
2015-06-02,TSLA,0.07947019868,14.90066225,6.953642384,78.14569536,0.4614462144,45,21,236,302,-0.4409701343
2015-06-03,AAPL,-0.08187134503,4.678362573,12.86549708,82.45614035,0.411980876,8,22,141,171,0.1231148046
2015-06-03,AMZN,0.1189427313,14.31718062,2.422907489,83.25991189,0.3919079174,65,11,378,454,1.299334091
2015-06-03,GOOG,0.1058823529,14.70588235,4.117647059,81.17647059,0.4219854287,25,7,138,170,0.2095775066
2015-06-03,GOOGL,0.03812316716,6.158357771,2.346041056,91.49560117,0.2895452765,21,8,312,341,0.2418990884
2015-06-03,MSFT,0.1853448276,23.70689655,5.172413793,71.12068966,0.5055114953,55,12,165,232,-0.1491901108
2015-06-03,TSLA,0,7.291666667,7.291666667,85.41666667,0.3825460278,21,21,246,288,0.2577008254
2015-06-04,AAPL,0.07024029575,12.56931608,5.545286506,81.88539741,0.4199706363,136,60,886,1082,-0.5840762373
2015-06-04,AMZN,0.04788732394,7.042253521,2.253521127,90.70422535,0.3015305378,25,8,322,355,-1.330767997
2015-06-04,GOOG,0.09230769231,12.30769231,3.076923077,84.61538462,0.3816353546,56,14,385,455,-0.6681349596
2015-06-04,GOOGL,0.02710843373,5.421686747,2.710843373,91.86746988,0.2843130487,18,9,305,332,-0.6483098921
2015-06-04,MSFT,0.1197916667,15.10416667,3.125,81.77083333,0.4108782043,29,6,157,192,-1.045891142
2015-06-04,TSLA,0.04081632653,6.462585034,2.380952381,91.15646259,0.2950687088,19,7,268,294,-1.232981244
2015-06-05,AAPL,0.004840271055,9.68054211,9.196515005,81.12294288,0.4346608304,100,95,838,1033,-0.548855906
2015-06-05,AMZN,0.05974842767,8.490566038,2.51572327,88.99371069,0.3268469957,27,8,283,318,-0.8890849157
2015-06-05,GOOG,0.0988372093,11.62790698,1.744186047,86.62790698,0.3525812144,40,6,298,344,-0.6279113099
2015-06-05,GOOGL,0.05,5.909090909,0.9090909091,93.18181818,0.2568691012,13,2,205,220,-0.3915242256
2015-06-05,MSFT,0.1232876712,15.06849315,2.739726027,82.19178082,0.4049761331,22,4,120,146,-0.4745470233
2015-06-05,TSLA,0.09722222222,11.94444444,2.222222222,85.83333333,0.3641191999,43,8,309,360,1.3093689
2015-06-06,AAPL,0.1661237785,22.47557003,5.863192182,71.66123779,0.506583092,69,18,220,307,-0.548855906
2015-06-06,AMZN,0.3372093023,36.04651163,2.325581395,61.62790698,0.5226733344,31,2,53,86,-0.8890849157
2015-06-06,GOOG,0.3597883598,37.03703704,1.058201058,61.9047619,0.5028344739,70,2,117,189,-0.6279113099
2015-06-06,GOOGL,0.08823529412,14.70588235,5.882352941,79.41176471,0.4517740826,5,2,27,34,-0.3915242256
2015-06-06,MSFT,0.3717948718,37.17948718,0,62.82051282,0.4864121057,29,0,49,78,-0.4745470233
2015-06-06,TSLA,0.08219178082,12.32876712,4.109589041,83.56164384,0.3997716243,9,3,61,73,1.3093689
2015-06-07,AAPL,0.1467505241,18.0293501,3.354297694,78.6163522,0.4389814972,86,16,375,477,-0.548855906
2015-06-07,AMZN,0.1075949367,10.75949367,0,89.24050633,0.3108534182,17,0,141,158,-0.8890849157
2015-06-07,GOOG,0.1741071429,22.32142857,4.910714286,72.76785714,0.4930449976,50,11,163,224,-0.6279113099
2015-06-07,GOOGL,0,4.301075269,4.301075269,91.39784946,0.2948839123,4,4,85,93,-0.3915242256
2015-06-07,MSFT,0.25,29.41176471,4.411764706,66.17647059,0.5290092119,20,3,45,68,-0.4745470233
2015-06-07,TSLA,0.06730769231,13.46153846,6.730769231,79.80769231,0.4464405738,14,7,83,104,1.3093689
2015-06-08,AAPL,0.01709401709,11.68091168,9.971509972,78.34757835,0.4656713614,41,35,275,351,-0.6607073455
2015-06-08,AMZN,0.08757062147,11.01694915,2.259887006,86.72316384,0.3541950565,39,8,307,354,-0.8080571495
2015-06-08,GOOG,0.08492569002,14.4373673,5.944798301,79.61783439,0.4438779121,68,28,375,471,-1.218757617
2015-06-08,GOOGL,0.02868852459,6.557377049,3.68852459,89.75409836,0.3194592932,16,9,219,244,-1.100940804
2015-06-08,MSFT,0.1691176471,20.58823529,3.676470588,75.73529412,0.4643617214,28,5,103,136,-0.8885999133
2015-06-08,TSLA,0.1502890173,19.26782274,4.238921002,76.49325626,0.4614009568,100,22,397,519,2.869872361
2015-06-09,AAPL,0.09488272921,17.53731343,8.049040512,74.41364606,0.4969833662,329,151,1396,1876,-0.2973395931
2015-06-09,AMZN,0.06221198157,10.82949309,4.608294931,84.56221198,0.3884007493,47,20,367,434,0.4675324675
2015-06-09,GOOG,0.1098130841,17.28971963,6.308411215,76.40186916,0.4737581697,74,27,327,428,-0.02657403717
2015-06-09,GOOGL,-0.06289308176,2.830188679,9.119496855,88.05031447,0.3404494078,9,29,280,318,-0.2428792228
2015-06-09,MSFT,0.1445086705,20.23121387,5.780346821,73.98843931,0.4905341372,35,10,128,173,-0.1749398644
2015-06-09,TSLA,0.106639839,15.49295775,4.828973843,79.67806841,0.4384450358,77,24,396,497,-0.1131530688
2015-06-10,AAPL,0.0786259542,16.18320611,8.320610687,75.49618321,0.4889157386,212,109,989,1310,1.145816983
2015-06-10,AMZN,0.1088607595,13.41772152,2.53164557,84.05063291,0.3847307297,53,10,332,395,1.243301683
2015-06-10,GOOG,0.1900826446,21.69421488,2.685950413,75.61983471,0.4561800085,105,13,366,484,1.89865006
2015-06-10,GOOGL,0.0602006689,8.361204013,2.341137124,89.29765886,0.3220966754,25,7,267,299,1.92563081
2015-06-10,MSFT,0.2637362637,30.21978022,3.846153846,65.93406593,0.5221114133,55,7,120,182,2.102957284
2015-06-10,TSLA,0.06466512702,11.08545035,4.618937644,84.29561201,0.3914283449,48,20,365,433,-2.0703125
2015-06-11,AAPL,0.07864164433,14.65594281,6.791778374,78.55227882,0.4565950196,164,76,879,1119,-0.2250155183
2015-06-11,AMZN,0.09961685824,12.2605364,2.298850575,85.44061303,0.3686878829,64,12,446,522,0.5107133737
2015-06-11,GOOG,0.1986754967,22.29580574,2.428256071,75.27593819,0.456320425,101,11,341,453,-0.3875607893
2015-06-11,GOOGL,0.01444043321,4.332129964,2.888086643,92.77978339,0.2688019466,12,8,257,277,-0.4632645675
2015-06-11,MSFT,0.1557788945,19.09547739,3.51758794,77.38693467,0.4504254682,38,7,154,199,-0.364728599
2015-06-11,TSLA,0.0608974359,10.8974359,4.807692308,84.29487179,0.3922191326,34,15,263,312,0.2832070203
2015-06-12,AAPL,0.07615230461,11.9238477,4.308617234,83.76753507,0.3958313685,119,43,836,998,-1.104284937
2015-06-12,AMZN,0.08902077151,10.97922849,2.077151335,86.94362018,0.3507194003,37,7,293,337,-0.704436797
2015-06-12,GOOG,0.09345794393,14.20560748,4.859813084,80.93457944,0.4269197725,76,26,433,535,-0.4264791156
2015-06-12,GOOGL,-0.003134796238,3.134796238,3.448275862,93.4169279,0.2569589033,10,11,298,319,-0.4672387463
2015-06-12,MSFT,0.1751824818,24.08759124,6.569343066,69.34306569,0.5271707255,33,9,95,137,-1.01205857
2015-06-12,TSLA,-0.03855421687,5.060240964,8.915662651,86.02409639,0.3722990737,21,37,357,415,-0.2863847898
2015-06-13,AAPL,0.09803921569,18.30065359,8.496732026,73.20261438,0.5091259741,56,26,224,306,-1.104284937
2015-06-13,AMZN,0.2222222222,25,2.777777778,72.22222222,0.4812607335,18,2,52,72,-0.704436797
2015-06-13,GOOG,0.2130177515,28.40236686,7.100591716,64.49704142,0.5581184427,48,12,109,169,-0.4264791156
2015-06-13,GOOGL,-0.02941176471,5.882352941,8.823529412,85.29411765,0.3881029321,2,3,29,34,-0.4672387463
2015-06-13,MSFT,0.1791044776,25.37313433,7.462686567,67.1641791,0.5484239992,17,5,45,67,-1.01205857
2015-06-13,TSLA,0.12,24,12,64,0.5938459912,12,6,32,50,-0.2863847898
2015-06-14,AAPL,0.07153729072,11.11111111,3.95738204,84.93150685,0.3818235836,73,26,558,657,-1.104284937
2015-06-14,AMZN,0.09677419355,11.29032258,1.612903226,87.09677419,0.3468628868,21,3,162,186,-0.704436797
2015-06-14,GOOG,0.1185410334,14.58966565,2.73556231,82.67477204,0.3996068941,48,9,272,329,-0.4264791156
2015-06-14,GOOGL,0.04597701149,4.597701149,0,95.40229885,0.2106493823,4,0,83,87,-0.4672387463
2015-06-14,MSFT,0.1454545455,19.09090909,4.545454545,76.36363636,0.4660268063,21,5,84,110,-1.01205857
2015-06-14,TSLA,0.0802919708,10.2189781,2.189781022,87.59124088,0.3442467087,14,3,120,137,-0.2863847898
2015-06-15,AAPL,0.05332086062,12.62862488,7.296538821,80.0748363,0.4433874445,135,78,856,1069,-0.1965872454
2015-06-15,AMZN,0.08244680851,10.90425532,2.659574468,86.43617021,0.3594223103,41,10,325,376,-1.453758839
2015-06-15,GOOG,0.1917808219,20.77625571,1.598173516,77.62557078,0.432888259,91,7,340,438,-0.9636879379
2015-06-15,GOOGL,0.04166666667,4.861111111,0.6944444444,94.44444444,0.2323939944,14,2,272,288,-0.816483095
2015-06-15,MSFT,0.05533596838,13.04347826,7.509881423,79.44664032,0.4508602731,33,19,201,253,-1.07678921
2015-06-15,TSLA,-0.01734104046,10.69364162,12.42774566,76.87861272,0.4812301681,37,43,266,346,-0.123658702
2015-06-16,AAPL,0.053125,11.5625,6.25,82.1875,0.4189099328,111,60,789,960,0.5357705641
2015-06-16,AMZN,0.03258145363,4.761904762,1.503759398,93.73433584,0.248495175,19,6,374,399,0.8473576132
2015-06-16,GOOG,0.05424528302,10.14150943,4.716981132,85.14150943,0.382082011,43,20,361,424,0.1801972686
2015-06-16,GOOGL,0.02425876011,4.582210243,2.156334232,93.26145553,0.2588000959,17,8,346,371,0.3443830571
2015-06-16,MSFT,0.07582938389,14.21800948,6.63507109,79.14691943,0.4513826898,30,14,167,211,0.7806487081
2015-06-16,TSLA,0.1115107914,12.58992806,1.438848921,85.97122302,0.3582103806,35,4,239,278,1.094336608
2015-06-17,AAPL,0.0687575392,14.23401689,7.358262967,78.40772014,0.4598372169,118,61,650,829,-0.2351097179
2015-06-17,AMZN,0.007712082262,4.627249357,3.856041131,91.51670951,0.291533732,18,15,356,389,0.1287272387
2015-06-17,GOOG,0.1084656085,11.37566138,0.5291005291,88.0952381,0.3279746952,43,2,333,378,0.210167566
2015-06-17,GOOGL,0.02142857143,3.928571429,1.785714286,94.28571429,0.238509624,11,5,264,280,0.3175069283
2015-06-17,MSFT,0.09954751131,15.38461538,5.429864253,79.18552036,0.4462467456,34,12,175,221,0.3054767619
2015-06-17,TSLA,0.06073752711,10.41214751,4.338394794,85.2494577,0.3796432801,48,20,393,461,2.88005689
2015-06-18,AAPL,0.09074074074,15.27777778,6.203703704,78.51851852,0.4547223204,165,67,848,1080,0.4556166536
2015-06-18,AMZN,0.1350293542,16.04696673,2.544031311,81.40900196,0.4098851455,82,13,416,511,2.706809097
2015-06-18,GOOG,0.125984252,14.17322835,1.57480315,84.2519685,0.3766796908,72,8,428,508,1.411404603
2015-06-18,GOOGL,0.04081632653,7.482993197,3.401360544,89.11564626,0.3279380409,22,10,262,294,1.752652763
2015-06-18,MSFT,0.1616766467,23.95209581,7.784431138,68.26347305,0.5412765508,40,13,114,167,1.631498804
2015-06-18,TSLA,0.02494331066,6.12244898,3.628117914,90.24943311,0.3116146498,27,16,398,441,0.5683345494
2015-06-19,AAPL,0.06923950057,14.64245176,7.718501703,77.63904654,0.4680428186,129,68,684,881,-1.00093838
2015-06-19,AMZN,0.09113300493,11.8226601,2.709359606,85.4679803,0.3706120357,48,11,347,406,-1.017319466
2015-06-19,GOOG,0.1018711019,14.55301455,4.365904366,81.08108108,0.4233013013,70,21,390,481,-0.007452536657
2015-06-19,GOOGL,0.03472222222,5.902777778,2.430555556,91.66666667,0.2870781424,17,7,264,288,0.2409291956
2015-06-19,MSFT,0.1680672269,22.68907563,5.882352941,71.42857143,0.5095582622,27,7,85,119,-1.327054795
2015-06-19,TSLA,0.06271777003,8.362369338,2.090592334,89.54703833,0.3177228866,24,6,257,287,0.2367406163
2015-06-20,AAPL,0.05384615385,11.34615385,5.961538462,82.69230769,0.4129230071,59,31,430,520,-1.00093838
2015-06-20,AMZN,0.1003584229,10.39426523,0.3584229391,89.24731183,0.312738911,29,1,249,279,-1.017319466
2015-06-20,GOOG,0.1150159744,15.97444089,4.47284345,79.55271565,0.4380149896,50,14,249,313,-0.007452536657
2015-06-20,GOOGL,0.02475247525,2.475247525,0,97.52475248,0.1557558624,5,0,197,202,0.2409291956
2015-06-20,MSFT,0.3157894737,34.21052632,2.631578947,63.15789474,0.5218052335,26,2,48,76,-1.327054795
2015-06-20,TSLA,0.04455445545,6.435643564,1.98019802,91.58415842,0.2873710821,13,4,185,202,0.2367406163
2015-06-21,AAPL,-0.007662835249,5.172413793,5.938697318,88.88888889,0.3335649029,27,31,464,522,-1.00093838
2015-06-21,AMZN,0.02222222222,2.666666667,0.4444444444,96.88888889,0.1753680936,6,1,218,225,-1.017319466
2015-06-21,GOOG,0.02293577982,3.669724771,1.376146789,94.95412844,0.2239704669,8,3,207,218,-0.007452536657
2015-06-21,GOOGL,0,0,0,100,0,0,0,141,141,0.2409291956
2015-06-21,MSFT,0.1935483871,25.80645161,6.451612903,67.74193548,0.5427924612,8,2,21,31,-1.327054795
2015-06-21,TSLA,0.01785714286,2.976190476,1.19047619,95.83333333,0.2039494562,5,2,161,168,0.2367406163
2015-06-22,AAPL,0.0406779661,10,5.93220339,84.06779661,0.3972418239,118,70,992,1180,0.7977883096
2015-06-22,AMZN,0.01846965699,3.693931398,1.846965699,94.4591029,0.2349755836,14,7,358,379,0.3150004599
2015-06-22,GOOG,0.03978779841,5.570291777,1.591511936,92.83819629,0.2649928894,21,6,350,377,0.2794909538
2015-06-22,GOOGL,0.04664723032,5.83090379,1.166180758,93.00291545,0.2607548888,20,4,319,343,0.3874300474
2015-06-22,MSFT,0.13,21,8,71,0.5252224156,21,8,71,100,0.2819956616
2015-06-22,TSLA,-0.0275862069,5.977011494,8.735632184,85.28735632,0.3830178658,26,38,371,435,-1.036151004
2015-06-23,AAPL,0.1161473088,17.18602455,5.571293673,77.24268178,0.4629096367,182,59,818,1059,-0.4545098347
2015-06-23,AMZN,0.08193668529,11.73184358,3.538175047,84.72998138,0.3824381372,63,19,455,537,2.223291847
2015-06-23,GOOG,0.1377777778,16.66666667,2.888888889,80.44444444,0.4206733858,75,13,362,450,0.425500288
2015-06-23,GOOGL,0.03174603175,5.396825397,2.222222222,92.38095238,0.2746308448,17,7,291,315,0.6628787879
2015-06-23,MSFT,0.2533333333,29.33333333,4,66.66666667,0.520540074,44,6,100,150,-0.6921912178
2015-06-23,TSLA,0.1144414169,16.07629428,4.632152589,79.29155313,0.4410415532,59,17,291,367,3.033219139
2015-06-24,AAPL,0.09547038328,15.95818815,6.411149826,77.63066202,0.4633879824,229,92,1114,1435,0.8501928678
2015-06-24,AMZN,0.06802721088,9.523809524,2.721088435,87.75510204,0.3436408791,42,12,387,441,-1.154734411
2015-06-24,GOOG,0.09852216749,13.79310345,3.9408867,82.26600985,0.4099355966,56,16,334,406,-0.4884547069
2015-06-24,GOOGL,0.0178041543,4.154302671,2.37388724,93.47181009,0.2552611587,14,8,315,337,-0.855535242
2015-06-24,MSFT,0.1360544218,21.08843537,7.482993197,71.42857143,0.5186845292,31,11,105,147,-0.5989980396
